cik|ticker|date_filed|URL
1053352|HTBK|2019-01-24|https://www.sec.gov/Archives/edgar/data/1053352/000155837019000235/ex-99d1.htm
1053507|AMT|2019-02-27|https://www.sec.gov/Archives/edgar/data/1053507/000105350719000010/pressreleaseq42018.htm
1053584|MCBC|2019-01-24|https://www.sec.gov/Archives/edgar/data/1053584/000114036119001500/ex99_1.htm
1053706|CRAI|2019-02-28|https://www.sec.gov/Archives/edgar/data/1053706/000110465919011346/a19-5534_1ex99d1.htm
1054102|IDXG|2019-03-19|https://www.sec.gov/Archives/edgar/data/1054102/000149315219003589/ex99-1.htm
1054721|BSQR|2019-02-25|https://www.sec.gov/Archives/edgar/data/1054721/000156459019004108/bsqr-ex991_6.htm
1055160|MFA|2019-02-21|https://www.sec.gov/Archives/edgar/data/1055160/000110465919009742/a19-5167_1ex99d1.htm
1056087|MNIQQ|2019-03-07|https://www.sec.gov/Archives/edgar/data/1056087/000114420419012681/tv515678_ex99-1.htm
1056285|KIRK|2019-03-15|https://www.sec.gov/Archives/edgar/data/1056285/000105628519000007/a20190315exhibit991kirk8-k.htm
1056288|FHI|2019-01-24|https://www.sec.gov/Archives/edgar/data/1056288/000105628819000002/a991-2018q4earningspressre.htm
105634|EME|2019-02-21|https://www.sec.gov/Archives/edgar/data/105634/000010563419000046/eme-ex99_20181231xq4.htm
1056358|MTEX|2019-03-11|https://www.sec.gov/Archives/edgar/data/1056358/000105635819000024/exhbit991earningsreleasede.htm
1056386|INAPQ|2019-03-14|https://www.sec.gov/Archives/edgar/data/1056386/000114036119004914/ex99_1.htm
1056696|MANH|2019-02-05|https://www.sec.gov/Archives/edgar/data/1056696/000156459019001995/manh-ex991_6.htm
1056903|AWR|2019-02-25|https://www.sec.gov/Archives/edgar/data/1056903/000115752319000437/a51945136ex99_1.htm
1056943|PFIS|2019-01-29|https://www.sec.gov/Archives/edgar/data/1056943/000155837019000265/ex-99d1.htm
1057060|HZO|2019-01-23|https://www.sec.gov/Archives/edgar/data/1057060/000156459019000917/hzo-ex991_6.htm
1057352|CSGP|2019-02-26|https://www.sec.gov/Archives/edgar/data/1057352/000105735219000015/q42018earningspressrelease.htm
1057379|HCKT|2019-02-19|https://www.sec.gov/Archives/edgar/data/1057379/000156459019003301/hckt-ex991_6.htm
105770|WST|2019-02-14|https://www.sec.gov/Archives/edgar/data/105770/000010577019000006/exh991q42018earningsrelease.htm
1057706|FBP|2019-01-29|https://www.sec.gov/Archives/edgar/data/1057706/000115752319000159/a51931882ex99_1.htm
1057877|IDA|2019-02-21|https://www.sec.gov/Archives/edgar/data/1057877/000105787719000026/exhibit991-february212019.htm
1058057|MRVL|2019-03-07|https://www.sec.gov/Archives/edgar/data/1058057/000105805719000007/q419_8kx222019ex-991.htm
1058090|CMG|2019-02-06|https://www.sec.gov/Archives/edgar/data/1058090/000105809019000005/cmg-20190206xex99_1.htm
1058290|CTSH|2019-02-06|https://www.sec.gov/Archives/edgar/data/1058290/000105829019000006/exhibit991123118.htm
1058623|CMLS|2019-03-18|https://www.sec.gov/Archives/edgar/data/1058623/000105862319000013/cmls12312018earningsrelease.htm
1058811|IMMR|2019-02-26|https://www.sec.gov/Archives/edgar/data/1058811/000162828019001971/immr8-k12312018exhibit9901.htm
1058867|GNTY|2019-01-22|https://www.sec.gov/Archives/edgar/data/1058867/000105886719000002/gnty20181231exhibit991.htm
1059142|ATAX|2019-02-28|https://www.sec.gov/Archives/edgar/data/1059142/000156459019005197/atax-ex991_7.htm
1059556|MCO|2019-02-15|https://www.sec.gov/Archives/edgar/data/1059556/000115752319000357/a51940399ex99_1.htm
1060219|SAL|2019-01-25|https://www.sec.gov/Archives/edgar/data/1060219/000155479519000012/sal0125form8kexh99_1.htm
1060349|GBL|2019-02-05|https://www.sec.gov/Archives/edgar/data/1060349/000106034919000001/gbl8kex99120190205.htm
1060391|RSG|2019-02-07|https://www.sec.gov/Archives/edgar/data/1060391/000106039119000006/exhibit991q42018.htm
106040|WDC|2019-01-24|https://www.sec.gov/Archives/edgar/data/106040/000119312519015948/d688801dex991.htm
1060736|SGEN|2019-02-07|https://www.sec.gov/Archives/edgar/data/1060736/000106073619000008/ex-9912018q4.htm
1060822|CRI|2019-02-25|https://www.sec.gov/Archives/edgar/data/1060822/000106082219000002/ex991cri-q42018.htm
1061027|SNSS|2019-03-07|https://www.sec.gov/Archives/edgar/data/1061027/000156459019006787/snss-ex991_6.htm
1061219|EPD|2019-01-31|https://www.sec.gov/Archives/edgar/data/1061219/000106121919000002/exhibit99_1.htm
1061630|BXMT|2019-02-12|https://www.sec.gov/Archives/edgar/data/1061630/000119312519035969/d658135dex991.htm
1061983|CYTK|2019-02-21|https://www.sec.gov/Archives/edgar/data/1061983/000117184319001098/exh_991.htm
1062231|AXL|2019-02-15|https://www.sec.gov/Archives/edgar/data/1062231/000106223119000011/axl-q4_2018xex991xir.htm
1062822|LXRX|2019-03-13|https://www.sec.gov/Archives/edgar/data/1062822/000106282219000005/pressreleaseq42018.htm
1063344|HT|2019-02-25|https://www.sec.gov/Archives/edgar/data/1063344/000106334419000015/exhibit991-q42018earni.htm
1064728|BTU|2019-02-06|https://www.sec.gov/Archives/edgar/data/1064728/000106472819000005/btu8k20190206exh991.htm
1065059|LEU|2019-03-28|https://www.sec.gov/Archives/edgar/data/1065059/000106505919000003/exhibit9912018pressrelease.htm
1065088|EBAY|2019-01-29|https://www.sec.gov/Archives/edgar/data/1065088/000106508819000003/exhibit991erebayq42018.htm
1065280|NFLX|2019-01-17|https://www.sec.gov/Archives/edgar/data/1065280/000106528019000040/ex991_q418.htm
106532|WEYS|2019-03-05|https://www.sec.gov/Archives/edgar/data/106532/000114420419012209/tv515474_ex99-1.htm
1065332|EGOV|2019-01-30|https://www.sec.gov/Archives/edgar/data/1065332/000106533219000002/ex991q42018earningsrelease.htm
106535|WY|2019-02-01|https://www.sec.gov/Archives/edgar/data/106535/000010653519000006/a2018q4ex-991.htm
1065696|LKQ|2019-02-28|https://www.sec.gov/Archives/edgar/data/1065696/000106569619000008/exhibit991.htm
1065837|SKX|2019-02-07|https://www.sec.gov/Archives/edgar/data/1065837/000119312519030864/d704703dex991.htm
1066194|EGAN|2019-02-07|https://www.sec.gov/Archives/edgar/data/1066194/000155837019000458/ex-99d1.htm
106640|WHR|2019-01-28|https://www.sec.gov/Archives/edgar/data/106640/000010664019000005/exhibit991pressrelease1231.htm
1066605|HSII|2019-02-25|https://www.sec.gov/Archives/edgar/data/1066605/000119312519049871/d696957dex991.htm
1067294|CBRL|2019-02-26|https://www.sec.gov/Archives/edgar/data/1067294/000119312519050845/d711380dex991.htm
1067701|URI|2019-01-23|https://www.sec.gov/Archives/edgar/data/1067701/000106770119000009/uri-12312018xex991.htm
1067837|ETM|2019-02-22|https://www.sec.gov/Archives/edgar/data/1067837/000119312519047826/d713211dex991.htm
1068851|PB|2019-01-30|https://www.sec.gov/Archives/edgar/data/1068851/000156459019001333/pb-ex991_6.htm
1068875|BCOR|2019-02-14|https://www.sec.gov/Archives/edgar/data/1068875/000106887519000005/ex-991earningsreleaseq42018.htm
1069157|EWBC|2019-01-24|https://www.sec.gov/Archives/edgar/data/1069157/000106915719000002/ewbc9918k12312018.htm
1069183|AAXN|2019-02-26|https://www.sec.gov/Archives/edgar/data/1069183/000106918319000019/aaxnq42018-ex991shareholde.htm
1069202|LII|2019-02-05|https://www.sec.gov/Archives/edgar/data/1069202/000106920219000005/ex-991pressreleasetables20.htm
1069258|KTOS|2019-02-28|https://www.sec.gov/Archives/edgar/data/1069258/000162828019002267/ktos201812308kexhibit991.htm
1069308|ACER|2019-03-07|https://www.sec.gov/Archives/edgar/data/1069308/000156459019006822/acer-ex991_73.htm
1069530|SAVA|2019-03-25|https://www.sec.gov/Archives/edgar/data/1069530/000117184319001954/exh_991.htm
1069878|TREX|2019-02-14|https://www.sec.gov/Archives/edgar/data/1069878/000115752319000349/a51940950ex99_1.htm
1069899|PAHC|2019-02-06|https://www.sec.gov/Archives/edgar/data/1069899/000114420419005347/tv512549_ex99-1.htm
1069996|FNHC|2019-02-27|https://www.sec.gov/Archives/edgar/data/1069996/000106999619000007/fnhcq4-2018pressrelease.htm
1070081|PTCT|2019-02-28|https://www.sec.gov/Archives/edgar/data/1070081/000107008119000016/ex991ptcq4fy2018pr.htm
1070154|STL|2019-01-23|https://www.sec.gov/Archives/edgar/data/1070154/000107015419000005/stlexhibit991123118.htm
1070296|FCAP|2019-01-23|https://www.sec.gov/Archives/edgar/data/1070296/000117184319000446/exh_991.htm
1070412|CNX|2019-01-31|https://www.sec.gov/Archives/edgar/data/1070412/000107041219000006/ex991pressrelease1-31x2019.htm
1070423|PAA|2019-02-05|https://www.sec.gov/Archives/edgar/data/1070423/000110465919005840/a19-4015_1ex99d1.htm
1070494|ACAD|2019-02-26|https://www.sec.gov/Archives/edgar/data/1070494/000156459019004478/acad-ex991_6.htm
1070524|GCBC|2019-01-23|https://www.sec.gov/Archives/edgar/data/1070524/000114036119001401/ex99_1.htm
1070680|CFBK|2019-02-19|https://www.sec.gov/Archives/edgar/data/1070680/000107068019000003/cfbk-20190219xex99.htm
1070750|HST|2019-02-19|https://www.sec.gov/Archives/edgar/data/1070750/000156459019003290/hst-ex991_7.htm
1071255|GDEN|2019-03-14|https://www.sec.gov/Archives/edgar/data/1071255/000156459019007815/gden-ex991_7.htm
107140|JW.A|2019-03-05|https://www.sec.gov/Archives/edgar/data/107140/000010714019000007/exhibit99_1.htm
1071739|CNC|2019-02-05|https://www.sec.gov/Archives/edgar/data/1071739/000107173919000019/exhibit991q42018.htm
1071993|MCF|2019-03-18|https://www.sec.gov/Archives/edgar/data/1071993/000107199319000017/c993-20190318ex9910b6de0.htm
107263|WMB|2019-02-13|https://www.sec.gov/Archives/edgar/data/107263/000010726319000003/wmb_20181231xer.htm
1073349|EPAY|2019-01-31|https://www.sec.gov/Archives/edgar/data/1073349/000119312519023942/d663078dex991.htm
1073429|USCR|2019-02-26|https://www.sec.gov/Archives/edgar/data/1073429/000107342919000029/ex991q42018uscrearningsr.htm
1074902|LCNB|2019-01-29|https://www.sec.gov/Archives/edgar/data/1074902/000107490219000005/lcnb-x8xkexhibit9912018qr4.htm
1075415|DHC|2019-03-01|https://www.sec.gov/Archives/edgar/data/1075415/000107541519000010/a991_snhx123118xearningsre.htm
1075531|BKNG|2019-02-27|https://www.sec.gov/Archives/edgar/data/1075531/000107553119000007/ex991123118.htm
1075607|TCP|2019-02-21|https://www.sec.gov/Archives/edgar/data/1075607/000107560719000016/newsrelease20190221.htm
1075736|CXDO|2019-03-05|https://www.sec.gov/Archives/edgar/data/1075736/000165495419002311/cxdo_ex991.htm
1076682|PTE|2019-01-14|https://www.sec.gov/Archives/edgar/data/1076682/000149315219000546/ex99-1.htm
107687|WGO|2019-03-25|https://www.sec.gov/Archives/edgar/data/107687/000010768719000002/a2019q2exh991earningsrelea.htm
1076930|NOVT|2019-02-27|https://www.sec.gov/Archives/edgar/data/1076930/000156459019004671/novt-ex991_6.htm
1077183|NEO|2019-02-19|https://www.sec.gov/Archives/edgar/data/1077183/000107718319000002/a99112312018earningsre.htm
1077428|TCBI|2019-01-23|https://www.sec.gov/Archives/edgar/data/1077428/000107742819000003/a01232019exhibit991.htm
1077771|UMPQ|2019-01-23|https://www.sec.gov/Archives/edgar/data/1077771/000107777119000007/umpq-20181231ex991earnings.htm
1078075|NTCT|2019-01-30|https://www.sec.gov/Archives/edgar/data/1078075/000115752319000168/a51932303ex99_1.htm
1078099|MEET|2019-03-06|https://www.sec.gov/Archives/edgar/data/1078099/000107809919000011/earningsrelease-ye2018.htm
1078207|NLS|2019-02-25|https://www.sec.gov/Archives/edgar/data/1078207/000107820719000006/ex99112312018.htm
1078271|EXTR|2019-01-29|https://www.sec.gov/Archives/edgar/data/1078271/000156459019001270/extr-ex991_6.htm
10795|BDX|2019-02-05|https://www.sec.gov/Archives/edgar/data/10795/000001079519000007/ex99112312018.htm
1080014|INVA|2019-02-06|https://www.sec.gov/Archives/edgar/data/1080014/000110465919006095/a19-4112_1ex99d1.htm
1080709|ARNA|2019-02-26|https://www.sec.gov/Archives/edgar/data/1080709/000156459019004455/arna-ex991_6.htm
1082038|DRRX|2019-03-07|https://www.sec.gov/Archives/edgar/data/1082038/000156459019006794/drrx-ex991_6.htm
1082506|GEC|2019-02-11|https://www.sec.gov/Archives/edgar/data/1082506/000156459019002474/gec-ex991_70.htm
1082554|UTHR|2019-02-27|https://www.sec.gov/Archives/edgar/data/1082554/000110465919010880/a19-4992_1ex99d1.htm
108312|WWD|2019-01-28|https://www.sec.gov/Archives/edgar/data/108312/000117184319000554/exh_991.htm
1083301|IKNX|2019-02-21|https://www.sec.gov/Archives/edgar/data/1083301/000143774919003073/ex_135509.htm
1083522|JSDA|2019-03-07|https://www.sec.gov/Archives/edgar/data/1083522/000117184319001582/exh_991.htm
1083643|FBSS|2019-01-22|https://www.sec.gov/Archives/edgar/data/1083643/000156459019000858/fbss-ex991_6.htm
108385|WRLD|2019-01-31|https://www.sec.gov/Archives/edgar/data/108385/000115752319000194/a51933277ex99_1.htm
1084554|LTBR|2019-03-28|https://www.sec.gov/Archives/edgar/data/1084554/000147793219001246/ltbr_ex991.htm
1084577|CYRN|2019-02-13|https://www.sec.gov/Archives/edgar/data/1084577/000121390019002281/f8k021319ex99-1_cyren.htm
1084580|LUK2|2019-01-10|https://www.sec.gov/Archives/edgar/data/1084580/000119312519006178/d658882dex99.htm
1084580|LUK2|2019-03-28|https://www.sec.gov/Archives/edgar/data/1084580/000115752319000695/a51961043_ex99.htm
1084765|RGP|2019-01-03|https://www.sec.gov/Archives/edgar/data/1084765/000115752319000024/a51920659ex99_1.htm
1084869|FLWS|2019-01-31|https://www.sec.gov/Archives/edgar/data/1084869/000115752319000200/a51933273ex99_1.htm
1084961|ECPG|2019-02-27|https://www.sec.gov/Archives/edgar/data/1084961/000108496119000018/ex991ecpgq42018earningspre.htm
1084961|ECPG|2019-02-27|https://www.sec.gov/Archives/edgar/data/1084961/000108496119000019/ecpgq42018earningscallsl.htm
108516|WOR|2019-03-20|https://www.sec.gov/Archives/edgar/data/108516/000117184319001864/exh_991.htm
1085243|VTSI|2019-03-28|https://www.sec.gov/Archives/edgar/data/1085243/000149315219004123/ex99-1.htm
1085869|PRFT|2019-02-26|https://www.sec.gov/Archives/edgar/data/1085869/000108586919000009/prfpressrelease_q42018.htm
1086222|AKAM|2019-02-12|https://www.sec.gov/Archives/edgar/data/1086222/000108622219000030/exhibit991-q42018.htm
1086600|ARLP|2019-01-28|https://www.sec.gov/Archives/edgar/data/1086600/000155837019000248/ex-99d1.htm
1087294|CPIX|2019-02-26|https://www.sec.gov/Archives/edgar/data/1087294/000162828019001992/a2018q4exhibit991earningsr.htm
1087423|RHT|2019-03-25|https://www.sec.gov/Archives/edgar/data/1087423/000115752319000688/a51958812ex99_1.htm
1087456|UBOH|2019-01-22|https://www.sec.gov/Archives/edgar/data/1087456/000143774919001156/ex_132657.htm
1088856|CORT|2019-02-25|https://www.sec.gov/Archives/edgar/data/1088856/000117184319001184/exh_991.htm
1089063|DKS|2019-03-12|https://www.sec.gov/Archives/edgar/data/1089063/000108906319000005/dks-20190202xex991earnings.htm
1089511|ALSK|2019-03-06|https://www.sec.gov/Archives/edgar/data/1089511/000115752319000533/a51951144ex99_1.htm
108985|YORW|2019-03-12|https://www.sec.gov/Archives/edgar/data/108985/000010898519000025/exhibit99_1-031219.htm
1089872|GAIA|2019-03-04|https://www.sec.gov/Archives/edgar/data/1089872/000156459019006042/gaia-ex991_6.htm
1090009|SFST|2019-01-22|https://www.sec.gov/Archives/edgar/data/1090009/000120677419000144/sfb3459824-ex991.htm
1090012|DVN|2019-02-19|https://www.sec.gov/Archives/edgar/data/1090012/000119312519044388/d702577dex991.htm
1090061|OMN|2019-01-31|https://www.sec.gov/Archives/edgar/data/1090061/000109006119000006/pressreleaseq42018earnings.htm
1090061|OMN|2019-03-27|https://www.sec.gov/Archives/edgar/data/1090061/000109006119000021/q12019pressrelease.htm
1090425|LAMR|2019-02-20|https://www.sec.gov/Archives/edgar/data/1090425/000119312519044722/d709518dex991.htm
1090727|UPS|2019-01-31|https://www.sec.gov/Archives/edgar/data/1090727/000109072719000003/exhibit991-q42018earningsp.htm
1090872|A|2019-02-20|https://www.sec.gov/Archives/edgar/data/1090872/000109087219000004/exhibit991-q119pressrelease.htm
1091667|CHTR|2019-01-31|https://www.sec.gov/Archives/edgar/data/1091667/000109166719000027/chtrexhibit991earningsrele.htm
1091748|ARGO|2019-02-11|https://www.sec.gov/Archives/edgar/data/1091748/000115752319000285/a51938645ex99_1.htm
109177|SPB|2019-02-07|https://www.sec.gov/Archives/edgar/data/109177/000010917719000012/spb-20190207xex99_1.htm
1091907|WWE|2019-02-07|https://www.sec.gov/Archives/edgar/data/1091907/000109190719000009/wwe-20190207xex99_1.htm
109198|TJX|2019-02-27|https://www.sec.gov/Archives/edgar/data/109198/000115752319000465/a51946802_ex991.htm
1092289|TAT|2019-03-26|https://www.sec.gov/Archives/edgar/data/1092289/000156459019009377/tat-ex991_126.htm
1092699|SPSC|2019-02-12|https://www.sec.gov/Archives/edgar/data/1092699/000117184319000856/exh_991.htm
1092796|SWBI|2019-03-07|https://www.sec.gov/Archives/edgar/data/1092796/000119312519067181/d713425dex991.htm
1093557|DXCM|2019-02-21|https://www.sec.gov/Archives/edgar/data/1093557/000109355719000039/dxcmq4201899-1.htm
1093672|PEBK|2019-01-28|https://www.sec.gov/Archives/edgar/data/1093672/000165495419000807/pebk_ex991.htm
1093691|PLUG|2019-03-07|https://www.sec.gov/Archives/edgar/data/1093691/000110465919013262/a19-6065_1ex99d1.htm
109380|ZION|2019-01-22|https://www.sec.gov/Archives/edgar/data/109380/000010938019000003/exh991earningsrelease8-k20.htm
1094285|TDY|2019-01-23|https://www.sec.gov/Archives/edgar/data/1094285/000109428519000006/tdypressreleaseq42018.htm
1094739|FNSR|2019-02-28|https://www.sec.gov/Archives/edgar/data/1094739/000117184319001376/exh_991.htm
1094810|MFSF|2019-01-30|https://www.sec.gov/Archives/edgar/data/1094810/000114420419003703/tv511912_ex99.htm
1094831|BGCP|2019-02-14|https://www.sec.gov/Archives/edgar/data/1094831/000156459019002929/bgcp-ex991_7.htm
1095073|RE|2019-02-11|https://www.sec.gov/Archives/edgar/data/1095073/000109507319000006/newsrelease4q18.htm
1095565|HSTM|2019-02-19|https://www.sec.gov/Archives/edgar/data/1095565/000156459019003299/hstm-ex991_6.htm
109563|AIT|2019-01-24|https://www.sec.gov/Archives/edgar/data/109563/000010956319000030/a8k1242019exhibit991.htm
1095651|STAR|2019-02-25|https://www.sec.gov/Archives/edgar/data/1095651/000109565119000004/istarreportsq418results.htm
1096056|LXFR|2019-03-12|https://www.sec.gov/Archives/edgar/data/1096056/000109605619000014/a190304lxfr4q18earningsr.htm
1096343|MKL|2019-02-05|https://www.sec.gov/Archives/edgar/data/1096343/000109634319000017/mkl02052019exhibit991.htm
1096752|EPC|2019-02-07|https://www.sec.gov/Archives/edgar/data/1096752/000109675219000004/epcexhibit991123118.htm
1097149|ALGN|2019-01-29|https://www.sec.gov/Archives/edgar/data/1097149/000117184319000568/exh_991.htm
1097864|ON|2019-02-01|https://www.sec.gov/Archives/edgar/data/1097864/000119312519025997/d697997dex991.htm
1098151|FDBC|2019-01-30|https://www.sec.gov/Archives/edgar/data/1098151/000109815119000004/fdbc-20190130xex99_1.htm
